match_id,team_id,outcome,kills,deaths,assists,total_damage_dealt,gold_earned,cs,KDA,Kill Participation
SG2_23243673,100,win,42,34,71,127900,67433,611,3.319047619047619,0.29736842105263156
SG2_23243673,200,lose,34,42,37,136029,58868,558,1.7458730158730158,0.18684210526315784
SG2_23246275,100,lose,48,48,72,172874,76210,703,2.7009090909090907,0.25
SG2_23246275,200,win,48,48,56,187669,78785,612,2.2376845376845376,0.21666666666666662
SG2_23256308,100,win,50,33,50,131700,68997,518,3.2950000000000004,0.24096385542168672
SG2_23256308,200,lose,33,50,51,107985,57919,557,1.8922077922077922,0.20240963855421681
SG2_23270185,100,win,42,32,65,131794,77303,703,3.8260606060606057,0.2891891891891892
SG2_23270185,200,lose,32,42,42,132098,63595,682,1.7992857142857144,0.19999999999999998
SG2_23313285,100,win,42,26,37,98311,64451,591,4.5685714285714285,0.23235294117647057
SG2_23313285,200,lose,26,42,31,73367,51395,540,1.6897802197802196,0.16764705882352934
SG2_23314918,100,lose,46,48,51,156545,87488,959,2.261904761904762,0.2086021505376344
SG2_23314918,200,win,47,46,50,200150,96904,1019,3.271363636363636,0.2086021505376344
SG2_23319582,100,lose,9,30,13,40160,33358,414,0.7552380952380953,0.11578947368421047
SG2_23319582,200,win,29,9,30,61232,47106,465,7.066666666666667,0.31052631578947365
SG2_23319791,100,win,51,20,66,123020,74866,630,8.433333333333334,0.33428571428571424
SG2_23319791,200,lose,19,51,31,78691,56723,581,1.0216666666666667,0.14285714285714282
SG2_23323604,100,lose,33,48,46,108149,56889,512,1.75,0.1950617283950617
SG2_23323604,200,win,48,34,63,131460,66107,571,3.6180952380952376,0.274074074074074
SG2_23341343,100,win,35,17,55,92509,53867,505,6.223333333333334,0.34615384615384615
SG2_23341343,200,lose,17,35,10,72243,49461,619,0.8376190476190477,0.10384615384615381
SG2_23346391,100,lose,13,16,13,30184,28591,306,3.54,0.17931034482758618
SG2_23346391,200,win,16,13,9,33906,27125,323,3.5,0.17241379310344826
SG2_23382684,100,lose,22,37,29,88338,60317,739,1.4447619047619047,0.17288135593220338
SG2_23382684,200,win,37,22,40,115343,72870,772,3.743333333333333,0.26101694915254237
SG2_23385968,100,win,29,19,43,82750,57198,641,4.93,0.3
SG2_23385968,200,lose,19,29,27,71375,48403,562,1.6790476190476191,0.19166666666666662
SG2_23386989,100,win,42,23,34,123882,74448,735,3.9714285714285715,0.23384615384615381
SG2_23386989,200,lose,23,42,39,113852,68184,758,2.906965811965812,0.19076923076923075
SG2_23390484,100,win,47,36,54,121246,69666,600,3.8246153846153845,0.24337349397590358
SG2_23390484,200,lose,36,49,50,126960,64685,689,1.8050505050505052,0.20722891566265056
SG2_23417297,100,win,34,23,68,133027,65403,715,4.666666666666666,0.3578947368421052
SG2_23417297,200,lose,23,34,41,98285,56676,631,2.2126190476190475,0.22456140350877188
SG2_23419994,100,win,46,25,81,155231,69272,588,6.257142857142857,0.3577464788732394
SG2_23419994,200,lose,25,46,34,99717,55865,561,1.3005555555555557,0.1661971830985915
SG2_23469114,100,lose,27,47,28,93949,59478,616,1.3135775335775335,0.14864864864864863
SG2_23469114,200,win,47,27,63,143547,68289,540,7.791666666666666,0.29729729729729726
SG2_23470474,100,win,24,29,21,84792,53749,506,1.8253968253968254,0.16981132075471694
SG2_23470474,200,lose,29,24,24,74357,53490,575,3.183333333333333,0.19999999999999996
SG2_23475283,100,win,37,29,65,131335,73298,834,4.746428571428572,0.3090909090909091
SG2_23475283,200,lose,29,37,40,120173,63431,688,2.025,0.20909090909090905
SG2_23475982,100,win,33,26,52,103979,70421,740,3.5533333333333332,0.288135593220339
SG2_23475982,200,lose,26,33,40,112741,64229,734,2.2777777777777777,0.223728813559322
SG2_23481961,100,win,40,21,39,108590,62959,627,6.972857142857142,0.25901639344262295
SG2_23481961,200,lose,21,40,24,62239,46537,538,1.1235714285714287,0.14754098360655735
SG2_23484499,100,lose,18,32,32,79682,47187,535,1.5698412698412698,0.2
SG2_23484499,200,win,32,18,41,99584,54930,603,4.45,0.292
SG2_23714737,100,win,5,1,3,11118,13590,164,1.6,0.26666666666666666
SG2_23714737,200,lose,1,5,0,10490,9891,82,0.2,0.03333333333333332
SG2_23719561,100,lose,20,33,21,94376,50702,595,2.4816666666666665,0.15471698113207544
SG2_23719561,200,win,33,20,42,115627,60391,603,4.741666666666667,0.2830188679245283
SG2_23720046,100,lose,32,45,40,102341,57371,600,1.617142857142857,0.18947368421052624
SG2_23720046,200,win,44,32,53,115532,66155,599,3.026190476190476,0.2552631578947368
SG2_23725715,100,lose,12,20,10,30823,25363,291,1.06,0.1375
SG2_23725715,200,win,20,12,18,34046,29345,275,3.1666666666666665,0.2375
SG2_23726056,100,lose,17,49,16,60651,43303,456,0.9016666666666666,0.09999999999999995
SG2_23726056,200,win,49,18,50,85407,57587,491,7.816666666666667,0.3
SG2_23731970,100,lose,15,34,29,73989,46186,512,1.2666666666666668,0.17959183673469387
SG2_23731970,200,win,34,15,59,100902,57671,541,8.86,0.3795918367346939
SG2_23737674,100,lose,16,30,28,68799,48063,632,1.615873015873016,0.19130434782608693
SG2_23737674,200,win,30,16,43,84946,56968,580,5.74,0.31739130434782603
SG2_24045475,100,win,46,53,72,132429,75808,657,2.769102564102564,0.23838383838383836
SG2_24045475,200,lose,53,47,56,127755,73966,646,2.673809523809524,0.2202020202020202
SG2_24118816,100,win,31,18,44,97370,63600,667,4.7299999999999995,0.3125
SG2_24118816,200,lose,17,31,25,73144,52440,609,1.53,0.175
SG2_24179886,100,win,36,37,56,143536,75764,768,2.5100000000000002,0.2520547945205479
SG2_24179886,200,lose,37,36,59,138019,71938,732,3.470909090909091,0.26301369863013696
SG2_24217597,100,win,38,14,46,97467,58673,551,9.3,0.32307692307692304
SG2_24217597,200,lose,14,38,19,69076,41450,436,0.888888888888889,0.12692307692307686
SG2_24682489,100,lose,60,57,65,252505,106238,523,2.367272727272727,0.21367521367521364
SG2_24682489,200,win,57,60,75,242339,111427,612,2.470851370851371,0.2256410256410256
SG2_24968419,100,lose,31,38,38,114550,63029,648,1.911111111111111,0.19999999999999998
SG2_24968419,200,win,38,31,51,121544,66201,687,3.5547619047619046,0.25797101449275356
SG2_24970297,100,win,26,11,23,50556,34913,358,6.333333333333334,0.2648648648648648
SG2_24970297,200,lose,11,26,10,37163,27143,293,0.8571428571428571,0.11351351351351349
SG2_27934284,100,win,58,43,81,181944,83356,656,3.6419047619047618,0.2752475247524752
SG2_27934284,200,lose,43,59,65,151496,74485,658,2.02824557795146,0.21386138613861388
SG2_29183057,100,lose,45,51,48,172566,74663,647,1.8104545454545455,0.19374999999999995
SG2_29183057,200,win,51,46,90,223451,82146,677,3.7019230769230766,0.29375
SG2_29192942,100,win,34,21,27,71301,53184,489,4.316666666666666,0.22181818181818178
SG2_29192942,200,lose,21,35,23,65269,43535,443,1.4028571428571428,0.15999999999999995
SG2_29195810,100,lose,21,39,24,83338,57057,711,1.1977777777777778,0.14999999999999997
SG2_29195810,200,win,39,21,54,105100,67832,722,4.68,0.30999999999999994
SG2_29199270,100,lose,43,39,42,105194,54352,430,2.2347619047619047,0.20731707317073167
SG2_29199270,200,win,39,43,50,123065,63178,543,2.080793650793651,0.2170731707317073
SG2_29204080,100,lose,26,36,24,62756,44283,475,1.5,0.16129032258064516
SG2_29204080,200,win,36,26,35,95273,55314,511,3.0785714285714283,0.2290322580645161
SG2_29204381,100,win,34,8,33,69976,50266,588,11.14,0.31904761904761897
SG2_29204381,200,lose,8,34,11,30335,30880,434,0.5650793650793651,0.09047619047619045
SG2_29250351,100,win,42,26,45,117071,64860,643,3.6971428571428575,0.25588235294117645
SG2_29250351,200,lose,26,42,24,91673,57101,623,1.5318181818181817,0.1470588235294117
SG2_29251538,100,lose,39,50,49,149369,77489,706,1.7866666666666666,0.19775280898876402
SG2_29251538,200,win,50,39,59,171694,82526,731,3.2214285714285715,0.24494382022471903
SG2_29252830,100,lose,25,36,31,68636,44568,442,1.9280303030303032,0.18360655737704912
SG2_29252830,200,win,36,25,48,100017,55989,482,3.3600000000000003,0.27540983606557373
SG2_29255329,100,lose,27,37,33,79570,48955,558,1.7671428571428571,0.1875
SG2_29255329,200,win,37,28,38,100363,60153,616,2.8314285714285714,0.234375
SG2_29260091,100,lose,19,40,20,77783,52433,655,0.978961038961039,0.13220338983050844
SG2_29260091,200,win,40,19,33,109734,63998,636,4.106666666666667,0.24745762711864408
SG2_29279118,100,lose,14,40,18,76811,48385,609,0.8155555555555555,0.1185185185185185
SG2_29279118,200,win,40,15,48,104863,62615,632,10.458333333333334,0.3259259259259259
SG2_29284049,100,lose,35,41,56,96042,59311,585,2.505,0.23947368421052628
SG2_29284049,200,win,41,35,72,111501,63638,528,4.137692307692308,0.29736842105263156
SG2_29300815,100,win,36,18,57,99177,59409,557,8.761904761904763,0.34444444444444444
SG2_29300815,200,lose,18,36,22,90417,52308,598,1.1597619047619048,0.1481481481481481
SG2_29303252,100,lose,32,31,40,132578,72112,933,2.5666666666666664,0.2285714285714285
SG2_29303252,200,win,31,32,53,129666,76878,872,2.9321428571428574,0.2666666666666666
SG2_29329292,100,win,56,50,81,165430,78648,565,2.8368686868686868,0.2584905660377358
SG2_29329292,200,lose,50,56,74,146611,77473,618,2.456666666666667,0.2339622641509434
SG2_29332634,100,win,29,16,27,115901,53564,567,4.433333333333333,0.24888888888888888
SG2_29332634,200,lose,16,29,17,60669,42069,527,1.215,0.14666666666666664
SG2_29337396,100,win,64,66,69,229514,100364,858,2.099187675070028,0.2046153846153846
SG2_29337396,200,lose,66,64,114,186752,90993,773,3.177350427350427,0.27692307692307694
SG2_29394050,100,lose,27,33,20,96486,50744,619,1.737142857142857,0.15666666666666665
SG2_29394050,200,win,33,27,47,94227,59596,532,4.4383333333333335,0.26666666666666666
SG2_29494799,100,win,44,31,41,129640,71067,736,2.9735714285714288,0.22666666666666666
SG2_29494799,200,lose,31,44,28,114850,65847,746,1.534090909090909,0.1573333333333333
SG2_29503042,100,win,31,6,22,57565,42800,466,7.933333333333333,0.2864864864864865
SG2_29503042,200,lose,6,31,4,34394,27317,348,0.4496969696969696,0.05405405405405402
SG2_29518013,100,win,54,50,79,195415,84785,780,2.7562121212121213,0.25576923076923075
SG2_29518013,200,lose,50,54,65,171253,82515,727,2.2173015873015873,0.22115384615384612
SG2_29543962,100,lose,46,33,53,144368,71211,704,3.067857142857143,0.25063291139240496
SG2_29543962,200,win,33,46,63,197931,74301,841,2.1796031746031743,0.24303797468354427
SG2_29544595,100,lose,26,39,37,89147,61086,637,1.8056277056277057,0.1938461538461538
SG2_29544595,200,win,39,26,58,119693,63803,630,4.51,0.29846153846153844
SG2_29548425,100,win,32,17,36,76643,52667,570,6.133333333333334,0.2775510204081632
SG2_29548425,200,lose,17,33,26,59812,42139,453,1.3723809523809525,0.17551020408163262
SG2_29548754,100,win,27,14,37,98229,52665,581,5.793333333333334,0.31219512195121946
SG2_29548754,200,lose,14,28,17,66604,46788,613,1.1566666666666667,0.15121951219512192
SG2_29574579,100,lose,17,35,26,81646,45141,511,3.484315684315684,0.16538461538461532
SG2_29574579,200,win,35,17,55,97795,54897,470,6.840000000000001,0.34615384615384615
SG2_29577668,100,win,50,44,57,142427,67251,499,2.6399999999999997,0.22765957446808507
SG2_29577668,200,lose,44,50,43,115017,57102,497,1.8044949494949496,0.18510638297872334
SG2_29578075,100,lose,20,36,12,62707,43352,458,0.9266666666666665,0.11428571428571424
SG2_29578075,200,win,36,22,45,88904,51374,456,4.561904761904762,0.28928571428571426
SG2_29610680,100,lose,21,34,17,66876,39439,450,1.2730158730158732,0.13818181818181813
SG2_29610680,200,win,34,21,36,73937,49133,498,4.986666666666666,0.2545454545454545
SG2_29611941,100,win,47,28,61,137335,69681,666,3.9542857142857146,0.29189189189189185
SG2_29611941,200,lose,27,47,27,104247,61217,654,1.4626262626262627,0.14594594594594593
SG2_29614498,100,lose,23,33,36,94935,65818,736,1.9980952380952381,0.2107142857142857
SG2_29614498,200,win,33,23,46,146823,73661,823,3.6233333333333335,0.28214285714285714
SG2_29616821,100,lose,8,38,13,47292,33664,451,0.5166666666666667,0.09130434782608692
SG2_29616821,200,win,38,8,36,79575,54019,474,9.5,0.3217391304347825
SG2_29621255,100,lose,21,42,27,61728,46656,457,1.6929059829059827,0.1548387096774193
SG2_29621255,200,win,41,21,62,127187,58603,485,5.8,0.332258064516129
SG2_29637742,100,lose,12,33,21,51515,41394,588,1.0047619047619047,0.14999999999999997
SG2_29637742,200,win,32,12,42,69751,57204,601,6.959999999999999,0.3363636363636363
SG2_29638106,100,lose,29,51,30,87435,57138,566,1.53,0.14750000000000002
SG2_29638106,200,win,51,29,44,122744,67252,614,3.4635714285714285,0.2375
SG2_29643526,100,win,28,15,49,103735,52160,524,6.82,0.35813953488372097
SG2_29643526,200,lose,15,28,21,73113,47381,555,1.4493650793650794,0.16744186046511622
SG2_29661845,100,lose,27,31,36,108120,60343,723,2.0316666666666667,0.2172413793103448
SG2_29661845,200,win,31,27,33,111911,67364,692,3.9933333333333336,0.2206896551724138
SG2_29665865,100,lose,35,46,32,120351,72110,707,1.5791708291708293,0.16543209876543202
SG2_29665865,200,win,46,38,79,177733,81779,799,3.89520202020202,0.3086419753086419
SG2_29667669,100,win,41,27,59,142887,62670,575,3.827777777777778,0.2941176470588235
SG2_29667669,200,lose,27,41,47,115285,50235,466,1.9285353535353535,0.2176470588235294
SG2_29669375,100,lose,41,56,41,137302,67827,649,1.8066666666666666,0.1708333333333333
SG2_29669375,200,win,55,41,88,162639,76622,580,3.652619047619048,0.29791666666666666
SG2_29674775,100,win,42,29,51,109201,61059,590,3.4466666666666668,0.2619718309859154
SG2_29674775,200,lose,29,42,22,96441,54066,554,1.2583333333333333,0.1436619718309859
SG2_29679055,100,win,54,42,88,215472,83414,818,3.512099567099567,0.2989473684210526
SG2_29679055,200,lose,41,54,69,170284,76757,778,2.306666666666667,0.23157894736842102
SG2_29683285,100,lose,50,40,73,173231,70945,588,3.215151515151515,0.2733333333333333
SG2_29683285,200,win,40,50,79,141444,76447,632,2.4214285714285717,0.26444444444444437
SG2_29684587,100,win,25,13,31,65548,39327,424,5.5,0.29473684210526313
SG2_29684587,200,lose,13,25,18,38802,32159,373,1.375,0.16315789473684203
SG2_29685097,100,win,43,29,55,137546,62953,557,6.705,0.27222222222222225
SG2_29685097,200,lose,29,43,44,104799,55355,522,1.9269841269841268,0.20277777777777778
SG2_29692068,100,lose,15,44,26,70415,51826,682,0.9706043956043956,0.1389830508474576
SG2_29692068,200,win,44,15,55,112736,67914,625,8.366666666666665,0.33559322033898303
SG2_29693568,100,lose,8,21,7,29946,29080,382,0.8285714285714285,0.1071428571428571
SG2_29693568,200,win,20,8,19,47384,38881,468,5.2,0.2785714285714286
SG2_29696064,100,lose,22,36,38,81773,53040,585,1.675,0.2068965517241379
SG2_29696064,200,win,36,22,47,107599,61808,664,4.3566666666666665,0.2862068965517241
SG2_29698535,100,win,32,16,29,89871,56279,635,5.4,0.25416666666666665
SG2_29698535,200,lose,16,32,25,81611,47535,616,1.768333333333333,0.17083333333333334
SG2_29720081,100,lose,14,29,17,48976,38402,519,1.1523809523809523,0.14418604651162786
SG2_29720081,200,win,29,14,39,66537,47095,495,9.133333333333333,0.31627906976744186
SG2_29721196,100,win,47,17,48,100061,61982,635,5.95,0.296875
SG2_29721196,200,lose,17,47,22,64516,47633,534,0.8845454545454545,0.121875
SG2_29733310,100,lose,31,41,35,118995,68358,769,1.6057936507936508,0.18333333333333332
SG2_29733310,200,win,41,31,53,151994,82951,819,3.45,0.2611111111111111
SG2_29733633,100,lose,8,20,12,27833,30279,432,1.0633333333333332,0.1428571428571428
SG2_29733633,200,win,20,8,17,53050,44474,511,4.6,0.26428571428571423
SG2_29740292,100,win,30,17,48,79171,52660,583,5.516666666666667,0.3391304347826087
SG2_29740292,200,lose,16,30,15,72385,45421,571,1.05,0.13478260869565215
SG2_29743658,100,win,25,21,32,89687,63188,720,2.7785714285714285,0.24782608695652172
SG2_29743658,200,lose,21,25,29,77048,53169,726,2.1357142857142857,0.21739130434782603
SG2_29853528,100,win,26,32,46,120729,70599,758,2.3704761904761904,0.24827586206896549
SG2_29853528,200,lose,32,26,45,99237,67917,729,3.3852380952380954,0.2655172413793103
SG2_29858539,100,lose,22,32,34,87403,46476,489,1.7404761904761905,0.20740740740740735
SG2_29858539,200,win,32,22,45,107053,56422,564,3.6095238095238096,0.28518518518518515
SG2_29859006,100,win,44,39,60,176007,74473,707,3.0933333333333333,0.2506024096385541
SG2_29859006,200,lose,39,44,63,132405,68181,697,2.498268398268398,0.24578313253012044
SG2_29908732,100,win,43,24,53,117035,62300,571,7.770476190476191,0.28656716417910444
SG2_29908732,200,lose,24,43,24,72282,47594,522,1.0715151515151515,0.14328358208955222
SG2_29911317,100,lose,41,43,44,95966,62452,649,2.1910561660561663,0.20238095238095233
SG2_29911317,200,win,43,41,38,119920,69754,671,2.2175324675324672,0.19285714285714278
SG2_29945255,100,lose,22,38,20,80689,51637,580,1.152777777777778,0.13999999999999996
SG2_29945255,200,win,38,22,33,118235,54577,488,4.406666666666666,0.23666666666666666
SG2_30018630,100,win,41,18,49,84791,55526,526,5.133333333333334,0.30508474576271183
SG2_30018630,200,lose,18,41,23,55337,44574,505,1.1477777777777778,0.1389830508474576
SG2_30024012,100,win,15,10,26,38264,35210,435,4.666666666666666,0.328
SG2_30024012,200,lose,10,15,12,26259,31626,387,1.4666666666666666,0.176
SG2_30059950,100,lose,29,37,27,110539,57481,629,1.560952380952381,0.16969696969696968
SG2_30059950,200,win,37,29,71,132692,62220,569,4.089285714285714,0.32727272727272727
SG2_30068111,100,lose,14,27,13,115450,50191,612,1.9988888888888887,0.13170731707317068
SG2_30068111,200,win,27,14,53,98906,59451,668,6.266666666666667,0.3902439024390244
SG2_30113359,100,lose,15,20,22,53810,37414,433,1.8833333333333333,0.21142857142857138
SG2_30113359,200,win,20,15,40,66490,38331,438,5.0600000000000005,0.3428571428571428
SG2_30113768,100,win,31,10,53,78940,48485,480,10.4,0.40975609756097564
SG2_30113768,200,lose,10,31,17,69752,37234,474,0.9322222222222223,0.1317073170731707
SG2_30329864,100,lose,11,36,6,53133,39575,515,0.5188888888888888,0.07234042553191486
SG2_30329864,200,win,36,11,33,75648,50140,561,8.5,0.2936170212765957
SG2_30331119,100,win,27,17,35,66876,41551,410,5.970000000000001,0.2818181818181818
SG2_30331119,200,lose,17,27,21,56026,35690,386,1.542857142857143,0.17272727272727267
SG2_30339844,100,win,20,5,31,44985,38480,411,9.1,0.40800000000000003
SG2_30339844,200,lose,5,20,5,32818,27910,391,0.55,0.08
SG2_30410304,100,lose,14,25,19,58505,36088,419,1.6299999999999997,0.1692307692307692
SG2_30410304,200,win,25,14,30,76949,46530,469,5.683333333333334,0.28205128205128205
SG2_30411782,100,win,48,18,56,144350,84466,942,7.6,0.3151515151515151
SG2_30411782,200,lose,18,48,4,63534,62062,838,0.4966666666666667,0.06666666666666667
SG2_30415685,100,win,98,64,162,313582,179036,1884,5.588888888888889,0.325
SG2_30415685,200,lose,62,98,94,345062,151212,1684,1.644090909090909,0.195
SG2_30417162,100,win,50,34,60,97370,79684,792,3.5766666666666667,0.26190476190476186
SG2_30417162,200,lose,34,50,24,75878,70824,706,1.3811111111111112,0.13809523809523805
SG2_30458869,100,lose,74,94,126,324318,179894,1852,2.2597252747252745,0.23809523809523805
SG2_30458869,200,win,94,74,204,392322,185544,1796,4.762222222222222,0.3547619047619047
SG2_30466665,100,lose,62,100,126,257980,127994,1312,2.079120879120879,0.23209876543209873
SG2_30466665,200,win,100,62,206,323394,154924,1440,5.965,0.37777777777777777
SG2_30467148,100,win,46,24,32,101824,72412,742,4.75,0.22285714285714286
